timestamp,system,incident_type,severity,region,cpu_usage,memory_usage,latency_ms,resolved,resolution_time_minutes
2026-04-10 03:38:22.328330,notification-service,network_issue,high,eu-west,41.48,75.49,188.53,False,
2026-04-06 04:36:22.328330,search-api,memory_leak,medium,eu-west,53.56,60.88,188.51,False,
2026-03-06 22:47:22.328330,search-api,cpu_overload,low,eu-west,70.74,54.25,188.23,False,
2026-04-18 00:09:22.328330,notification-service,api_timeout,low,ap-south,64.38,56.81,363.73,False,
2026-04-15 19:22:22.328330,inventory-engine,network_issue,high,ap-south,52.2,61.97,141.74,True,36.0
2026-04-20 19:05:22.328330,notification-service,network_issue,high,us-east,91.98,76.63,145.07,True,118.0
2026-04-06 14:40:22.328330,payment-api,api_timeout,low,us-east,81.59,72.41,240.58,True,96.0
2026-04-05 00:29:22.328330,search-api,deployment_failure,medium,us-east,59.83,61.01,247.02,True,153.0
2026-02-22 06:36:22.328330,payment-api,cpu_overload,high,eu-west,56.82,91.8,118.46,False,
2026-05-02 08:43:22.328330,inventory-engine,deployment_failure,high,us-east,88.04,68.66,243.93,False,
2026-05-07 03:35:22.328330,auth-service,network_issue,medium,eu-west,77.5,62.44,289.14,True,64.0
2026-05-08 07:30:22.328330,search-api,latency_spike,medium,ap-south,24.39,61.36,146.07,False,
2026-03-26 22:43:22.328330,inventory-engine,latency_spike,medium,eu-west,46.2,67.42,250.86,False,
2026-02-18 22:58:22.328330,inventory-engine,latency_spike,high,ap-south,75.54,72.89,166.74,True,158.0
2026-04-27 08:48:22.328330,inventory-engine,latency_spike,low,ap-south,70.54,71.49,294.88,False,
2026-05-08 10:15:22.328330,notification-service,latency_spike,medium,eu-west,76.65,70.37,148.22,False,
2026-03-27 19:32:22.328330,inventory-engine,deployment_failure,critical,eu-west,55.21,63.4,194.78,False,
2026-02-28 00:11:22.328330,inventory-engine,memory_leak,low,us-east,69.02,78.58,215.91,False,
2026-04-18 05:43:22.328330,recommendation-engine,network_issue,high,us-east,65.24,71.72,178.73,False,
2026-03-23 02:55:22.328330,payment-api,memory_leak,high,eu-west,51.12,48.93,164.39,False,
2026-02-23 01:13:22.328330,auth-service,database_failure,low,eu-west,72.1,61.57,200.98,True,211.0
2026-04-20 05:31:22.328330,notification-service,network_issue,high,eu-west,72.0,76.25,133.64,False,
2026-03-04 02:45:22.328330,notification-service,latency_spike,medium,us-east,79.96,83.53,129.61,True,24.0
2026-02-20 11:22:22.328330,auth-service,database_failure,critical,ap-south,52.64,84.29,208.25,True,221.0
2026-02-27 18:26:22.328330,notification-service,deployment_failure,low,ap-south,31.7,53.2,200.05,False,
2026-03-19 17:28:22.328330,notification-service,database_failure,critical,us-east,47.55,65.04,222.59,False,
2026-04-30 23:28:22.328330,analytics-pipeline,database_failure,high,eu-west,86.93,66.51,305.8,False,
2026-04-26 14:30:22.328330,analytics-pipeline,deployment_failure,high,eu-west,86.43,87.21,242.78,False,
2026-04-20 01:47:22.328330,search-api,latency_spike,medium,us-east,35.55,75.53,303.87,False,
2026-04-15 18:58:22.328330,payment-api,cpu_overload,low,us-east,63.78,90.94,288.79,False,
2026-03-24 15:23:22.328330,auth-service,api_timeout,critical,eu-west,73.52,83.04,246.67,True,142.0
2026-04-26 10:25:22.328330,analytics-pipeline,api_timeout,medium,ap-south,27.61,64.01,315.77,False,
2026-03-07 06:56:22.328330,inventory-engine,cpu_overload,high,eu-west,52.89,67.32,136.41,True,109.0
2026-04-10 09:46:22.328330,notification-service,memory_leak,critical,ap-south,91.76,90.18,149.29,True,235.0
2026-05-02 08:29:22.328330,recommendation-engine,latency_spike,medium,eu-west,67.21,61.83,269.2,False,
2026-04-24 18:09:22.328330,analytics-pipeline,database_failure,critical,ap-south,72.65,79.74,246.55,True,37.0
2026-02-28 14:09:22.328330,payment-api,deployment_failure,critical,eu-west,109.03,57.66,83.15,True,23.0
2026-05-06 16:19:22.328330,notification-service,deployment_failure,critical,us-east,59.1,51.18,100.6,False,
2026-05-07 03:05:22.328330,recommendation-engine,network_issue,medium,ap-south,49.98,58.93,143.63,False,
2026-05-07 21:29:22.328330,inventory-engine,deployment_failure,high,ap-south,72.77,63.93,205.64,True,189.0
2026-05-14 14:41:22.328330,payment-api,network_issue,high,us-east,78.41,60.8,198.84,False,
2026-03-22 07:26:22.328330,recommendation-engine,network_issue,critical,us-east,70.49,46.7,29.21,False,
2026-03-16 00:05:22.328330,auth-service,network_issue,medium,ap-south,70.19,75.9,385.14,True,43.0
2026-02-26 05:03:22.328330,payment-api,database_failure,high,ap-south,67.37,79.84,204.36,False,
2026-04-14 04:45:22.328330,inventory-engine,api_timeout,medium,ap-south,69.46,90.01,50.08,False,
2026-02-21 17:38:22.328330,analytics-pipeline,latency_spike,medium,us-east,71.2,95.63,242.56,False,
2026-04-17 16:20:22.328330,payment-api,database_failure,critical,us-east,89.76,62.45,217.44,False,
2026-04-13 18:30:22.328330,inventory-engine,deployment_failure,medium,eu-west,65.5,43.39,126.55,True,213.0
2026-02-21 17:01:22.328330,search-api,network_issue,medium,us-east,48.55,79.86,289.77,False,
2026-03-27 09:06:22.328330,notification-service,cpu_overload,low,us-east,69.86,79.89,206.87,False,
2026-05-03 15:46:22.328330,payment-api,cpu_overload,high,us-east,83.03,70.11,224.63,False,
2026-04-28 08:58:22.328330,auth-service,cpu_overload,high,ap-south,61.02,78.21,186.3,True,64.0
2026-03-19 01:40:22.328330,inventory-engine,memory_leak,low,eu-west,79.65,56.41,132.09,True,12.0
2026-03-25 06:18:22.328330,payment-api,database_failure,medium,eu-west,75.31,68.94,183.69,False,
2026-03-03 22:52:22.328330,analytics-pipeline,latency_spike,high,eu-west,78.35,62.71,203.98,False,
2026-02-22 00:06:22.328330,notification-service,api_timeout,critical,ap-south,85.99,88.47,345.79,True,217.0
2026-04-07 10:04:22.328330,inventory-engine,latency_spike,low,us-east,60.77,84.77,144.08,False,
2026-04-03 19:59:22.328330,inventory-engine,latency_spike,medium,us-east,51.4,41.79,353.83,True,95.0
2026-03-06 13:56:22.328330,payment-api,network_issue,medium,ap-south,52.04,68.48,147.17,True,88.0
2026-05-04 11:08:22.328330,notification-service,cpu_overload,high,us-east,75.43,65.49,115.61,True,185.0
2026-03-17 02:41:22.328330,inventory-engine,latency_spike,critical,eu-west,71.62,52.8,153.01,False,
2026-05-01 09:35:22.328330,analytics-pipeline,database_failure,low,ap-south,33.4,52.91,234.28,True,67.0
2026-05-06 06:30:22.328330,notification-service,api_timeout,medium,ap-south,35.53,52.23,219.81,True,72.0
2026-04-05 22:32:22.328330,auth-service,api_timeout,medium,ap-south,56.85,93.9,366.71,False,
2026-04-23 00:10:22.328330,auth-service,memory_leak,low,ap-south,51.98,76.69,279.94,True,5.0
2026-04-09 04:43:22.328330,payment-api,api_timeout,medium,ap-south,56.04,52.05,219.02,True,14.0
2026-04-10 16:02:22.328330,search-api,cpu_overload,critical,ap-south,62.41,64.77,255.39,True,168.0
2026-04-16 23:45:22.328330,recommendation-engine,database_failure,medium,us-east,53.74,56.18,228.73,True,229.0
2026-04-22 03:22:22.328330,search-api,api_timeout,critical,ap-south,70.79,55.88,294.25,False,
2026-03-25 07:30:22.328330,inventory-engine,database_failure,critical,us-east,38.44,63.06,199.36,True,61.0
2026-05-08 12:02:22.328330,analytics-pipeline,deployment_failure,high,us-east,55.46,63.22,369.69,False,
2026-04-19 02:40:22.328330,auth-service,network_issue,critical,eu-west,52.24,99.29,254.97,True,123.0
2026-02-20 16:24:22.328330,inventory-engine,network_issue,low,us-east,66.38,75.71,422.39,False,
2026-03-15 13:48:22.328330,auth-service,deployment_failure,critical,us-east,50.1,56.55,159.61,False,
2026-03-17 04:15:22.328330,auth-service,latency_spike,high,us-east,65.48,49.29,221.79,True,232.0
2026-03-02 06:30:22.328330,analytics-pipeline,api_timeout,low,ap-south,90.4,71.82,196.59,False,
2026-04-24 22:01:22.328330,search-api,cpu_overload,critical,us-east,55.73,80.78,153.93,False,
2026-04-10 00:39:22.328330,recommendation-engine,cpu_overload,low,us-east,92.7,93.2,240.54,False,
2026-03-13 10:46:22.328330,auth-service,cpu_overload,low,us-east,64.83,82.37,307.58,False,
2026-04-11 10:16:22.328330,auth-service,database_failure,medium,ap-south,52.91,63.68,114.21,True,204.0
2026-03-22 19:33:22.328330,payment-api,database_failure,high,eu-west,71.14,78.0,112.01,True,189.0
2026-05-16 19:23:22.328330,analytics-pipeline,api_timeout,low,ap-south,58.17,53.83,148.1,False,
2026-02-24 16:43:22.328330,inventory-engine,deployment_failure,low,ap-south,73.27,61.2,195.93,True,137.0
2026-04-29 13:45:22.328330,inventory-engine,database_failure,medium,eu-west,40.59,72.24,216.46,False,
2026-03-01 11:25:22.328330,search-api,memory_leak,high,eu-west,54.07,67.73,234.42,False,
2026-04-18 13:20:22.328330,recommendation-engine,memory_leak,medium,eu-west,52.78,52.28,364.45,True,221.0
2026-05-16 21:45:22.328330,analytics-pipeline,database_failure,low,ap-south,55.5,68.84,300.87,False,
2026-03-07 16:48:22.328330,recommendation-engine,latency_spike,medium,us-east,117.94,55.07,255.99,False,
2026-05-16 12:33:22.328330,auth-service,network_issue,medium,eu-west,54.39,63.53,162.38,False,
2026-03-11 11:18:22.328330,payment-api,deployment_failure,critical,ap-south,48.12,69.5,102.04,False,
2026-05-06 18:55:22.328330,analytics-pipeline,network_issue,high,eu-west,79.2,70.66,253.79,True,23.0
2026-04-02 19:23:22.328330,search-api,network_issue,critical,eu-west,58.01,65.59,243.01,True,195.0
2026-03-04 03:48:22.328330,notification-service,database_failure,medium,eu-west,47.54,65.7,151.23,False,
2026-05-01 01:05:22.328330,analytics-pipeline,database_failure,high,us-east,51.64,44.68,327.15,False,
2026-04-02 02:15:22.328330,search-api,latency_spike,high,us-east,54.7,83.96,305.5,False,
2026-04-30 06:47:22.328330,payment-api,cpu_overload,critical,us-east,45.71,56.94,424.84,False,
2026-04-09 15:11:22.328330,payment-api,memory_leak,critical,ap-south,91.26,69.62,240.59,False,
2026-04-04 17:37:22.328330,inventory-engine,network_issue,medium,us-east,55.54,75.19,162.63,True,132.0
2026-03-13 12:08:22.328330,recommendation-engine,cpu_overload,low,us-east,34.51,54.14,221.69,True,152.0
2026-02-18 23:10:22.328330,payment-api,api_timeout,medium,us-east,48.03,69.19,134.03,False,
2026-04-05 07:55:22.328330,notification-service,latency_spike,high,us-east,53.26,80.24,239.8,True,212.0
2026-03-22 09:26:22.328330,payment-api,latency_spike,medium,eu-west,64.86,80.55,258.45,False,
2026-03-25 17:11:22.328330,auth-service,latency_spike,medium,us-east,86.7,64.48,185.63,False,
2026-04-01 02:07:22.328330,search-api,deployment_failure,medium,eu-west,45.48,64.85,297.18,False,
2026-04-25 18:57:22.328330,recommendation-engine,cpu_overload,high,eu-west,84.5,81.52,76.46,True,87.0
2026-03-17 00:22:22.328330,notification-service,database_failure,critical,eu-west,81.25,47.94,291.85,False,
2026-03-16 21:19:22.328330,auth-service,deployment_failure,critical,ap-south,59.48,78.43,113.4,False,
2026-04-20 05:43:22.328330,search-api,memory_leak,high,us-east,82.57,52.42,166.52,False,
2026-04-01 21:43:22.328330,notification-service,deployment_failure,low,eu-west,50.03,48.95,227.56,False,
2026-03-16 01:58:22.328330,payment-api,api_timeout,medium,eu-west,92.09,102.0,227.77,True,138.0
2026-03-11 15:09:22.328330,payment-api,memory_leak,medium,us-east,81.75,72.79,259.91,True,14.0
2026-02-27 03:06:22.328330,recommendation-engine,api_timeout,medium,ap-south,59.87,72.34,263.0,False,
2026-05-05 23:58:22.328330,search-api,deployment_failure,critical,us-east,56.32,69.07,215.33,True,80.0
2026-05-08 00:39:22.328330,recommendation-engine,cpu_overload,high,ap-south,77.4,57.21,215.88,False,
2026-03-23 17:48:22.328330,inventory-engine,database_failure,medium,eu-west,93.68,83.97,327.93,False,
2026-04-01 02:27:22.328330,search-api,memory_leak,high,ap-south,65.37,73.85,300.18,False,
2026-04-05 18:10:22.328330,recommendation-engine,memory_leak,high,ap-south,88.4,46.58,114.76,True,47.0
2026-03-31 23:59:22.328330,search-api,deployment_failure,critical,eu-west,84.64,66.68,166.26,False,
2026-04-10 20:05:22.328330,auth-service,memory_leak,critical,eu-west,46.19,63.34,107.81,True,84.0
2026-03-15 21:08:22.328330,auth-service,memory_leak,low,ap-south,96.37,69.73,215.36,False,
2026-04-18 14:21:22.328330,payment-api,latency_spike,critical,ap-south,73.82,81.55,295.67,True,22.0
2026-04-16 19:56:22.328330,search-api,database_failure,medium,us-east,81.1,62.43,196.17,True,54.0
2026-04-23 17:41:22.328330,inventory-engine,deployment_failure,critical,ap-south,76.54,63.67,219.59,False,
2026-04-15 07:11:22.328330,notification-service,deployment_failure,critical,us-east,70.98,79.42,77.79,True,24.0
2026-03-25 18:52:22.328330,auth-service,latency_spike,medium,us-east,75.72,67.2,276.6,True,72.0
2026-03-28 10:10:22.328330,payment-api,memory_leak,critical,us-east,76.65,89.29,328.28,False,
2026-02-19 17:49:22.328330,analytics-pipeline,network_issue,critical,eu-west,85.2,87.32,243.31,True,5.0
2026-03-08 10:13:22.328330,auth-service,memory_leak,low,ap-south,65.48,80.47,278.57,True,41.0
2026-05-03 17:27:22.328330,recommendation-engine,deployment_failure,low,us-east,60.36,74.86,217.19,True,234.0
2026-02-19 10:51:22.328330,payment-api,memory_leak,critical,us-east,52.19,85.49,224.42,False,
2026-04-18 22:58:22.328330,inventory-engine,database_failure,low,eu-west,95.73,50.49,175.46,False,
2026-04-14 09:16:22.328330,analytics-pipeline,api_timeout,critical,us-east,65.49,83.65,251.96,False,
2026-03-03 09:27:22.328330,notification-service,cpu_overload,low,ap-south,69.66,56.47,127.44,True,47.0
2026-02-21 16:03:22.328330,search-api,deployment_failure,high,ap-south,69.84,53.63,177.45,True,220.0
2026-04-08 22:20:22.328330,notification-service,api_timeout,critical,ap-south,72.51,58.21,348.43,False,
2026-03-17 08:18:22.328330,payment-api,database_failure,critical,ap-south,83.36,51.14,145.41,False,
2026-05-02 12:38:22.328330,payment-api,deployment_failure,high,us-east,30.71,60.61,281.31,False,
2026-03-13 10:06:22.328330,recommendation-engine,memory_leak,medium,us-east,58.79,75.53,98.21,False,
2026-05-02 10:28:22.328330,search-api,latency_spike,medium,us-east,76.97,63.34,220.97,False,
2026-03-31 20:26:22.328330,auth-service,latency_spike,high,us-east,63.61,54.74,127.75,True,238.0
2026-04-15 03:42:22.328330,inventory-engine,database_failure,low,ap-south,79.52,74.79,304.0,False,
2026-05-15 16:16:22.328330,search-api,cpu_overload,critical,us-east,69.87,71.72,81.92,True,183.0
2026-03-15 15:01:22.328330,inventory-engine,cpu_overload,low,ap-south,60.94,69.67,376.25,True,225.0
2026-03-14 08:57:22.328330,recommendation-engine,database_failure,critical,us-east,75.3,88.43,267.8,True,126.0
2026-03-11 11:15:22.328330,analytics-pipeline,network_issue,low,eu-west,54.33,71.41,238.9,False,
2026-05-16 02:31:22.328330,notification-service,network_issue,medium,ap-south,50.91,65.39,203.54,True,227.0
2026-03-02 06:36:22.328330,auth-service,latency_spike,critical,eu-west,89.08,45.03,316.47,True,118.0
2026-03-21 16:55:22.328330,search-api,latency_spike,high,eu-west,50.95,53.54,314.4,False,
2026-02-18 05:14:22.328330,analytics-pipeline,memory_leak,low,us-east,75.98,85.05,284.06,False,
2026-02-26 00:22:22.328330,search-api,memory_leak,high,ap-south,95.9,76.7,207.48,True,175.0
2026-04-12 00:46:22.328330,recommendation-engine,deployment_failure,low,eu-west,70.14,84.92,157.65,True,216.0
2026-03-10 10:26:22.328330,notification-service,memory_leak,high,eu-west,55.22,66.29,51.63,True,118.0
2026-05-14 16:17:22.328330,inventory-engine,database_failure,medium,ap-south,67.07,47.37,224.24,False,
2026-05-02 23:39:22.328330,search-api,network_issue,low,us-east,77.98,64.28,354.17,False,
2026-03-28 16:57:22.328330,inventory-engine,latency_spike,high,us-east,43.09,84.3,274.01,True,149.0
2026-02-23 01:18:22.328330,recommendation-engine,latency_spike,low,eu-west,39.26,102.53,214.9,True,191.0
2026-05-10 20:44:22.328330,auth-service,cpu_overload,low,eu-west,51.84,53.11,202.4,True,60.0
2026-03-21 15:54:22.328330,inventory-engine,api_timeout,low,ap-south,63.09,71.23,196.18,True,83.0
2026-03-03 12:23:22.328330,search-api,network_issue,medium,ap-south,74.5,65.35,65.2,True,84.0
2026-05-13 21:00:22.328330,recommendation-engine,network_issue,high,eu-west,62.76,41.59,248.3,False,
2026-05-05 22:45:22.328330,notification-service,cpu_overload,critical,eu-west,50.31,71.96,325.13,True,74.0
2026-02-27 07:19:22.328330,auth-service,memory_leak,high,us-east,50.77,82.74,185.33,False,
2026-04-24 15:36:22.328330,payment-api,api_timeout,high,ap-south,91.3,65.62,152.76,False,
2026-04-16 23:25:22.328330,analytics-pipeline,network_issue,critical,ap-south,75.31,64.77,152.68,True,14.0
2026-02-21 06:56:22.328330,analytics-pipeline,database_failure,critical,eu-west,57.83,69.46,327.37,True,184.0
2026-04-09 05:44:22.328330,inventory-engine,network_issue,high,eu-west,35.99,70.28,269.99,False,
2026-03-16 01:05:22.328330,notification-service,database_failure,high,eu-west,67.9,85.72,214.05,True,71.0
2026-04-28 20:43:22.328330,recommendation-engine,cpu_overload,low,eu-west,62.23,77.11,227.95,True,126.0
2026-05-06 00:05:22.328330,recommendation-engine,database_failure,high,us-east,59.14,76.19,167.8,False,
2026-03-19 19:25:22.328330,notification-service,latency_spike,high,ap-south,55.83,63.66,328.25,True,166.0
2026-04-16 01:31:22.328330,analytics-pipeline,latency_spike,medium,us-east,16.68,74.75,222.74,False,
2026-04-18 06:19:22.328330,inventory-engine,network_issue,low,eu-west,39.79,73.72,258.06,False,
2026-04-20 20:26:22.328330,auth-service,api_timeout,medium,eu-west,73.84,38.18,329.31,False,
2026-03-06 01:44:22.328330,notification-service,api_timeout,critical,ap-south,53.93,78.24,279.29,False,
2026-04-05 14:58:22.328330,analytics-pipeline,memory_leak,high,ap-south,51.85,77.93,189.16,False,
2026-03-25 00:44:22.328330,inventory-engine,api_timeout,critical,us-east,33.93,84.01,158.0,True,229.0
2026-04-27 09:40:22.328330,analytics-pipeline,database_failure,low,us-east,52.18,65.16,241.78,False,
2026-03-09 06:31:22.328330,inventory-engine,database_failure,critical,ap-south,64.14,76.58,112.84,True,46.0
2026-04-02 02:35:22.328330,auth-service,cpu_overload,medium,ap-south,53.86,68.61,371.83,True,38.0
2026-03-19 08:16:22.328330,inventory-engine,deployment_failure,low,eu-west,63.29,83.02,223.08,False,
2026-03-07 13:28:22.328330,analytics-pipeline,memory_leak,high,us-east,57.75,67.04,206.53,False,
2026-05-03 16:19:22.328330,recommendation-engine,latency_spike,medium,eu-west,74.05,86.5,248.77,True,82.0
2026-04-20 17:42:22.328330,payment-api,memory_leak,medium,eu-west,82.81,58.42,186.83,False,
2026-05-10 12:32:22.328330,search-api,memory_leak,medium,ap-south,54.14,73.77,191.28,False,
2026-05-18 06:42:22.328330,recommendation-engine,memory_leak,high,eu-west,75.95,58.83,223.44,False,
2026-03-29 16:23:22.328330,search-api,api_timeout,medium,us-east,75.3,45.22,389.73,False,
2026-03-04 01:24:22.328330,recommendation-engine,network_issue,medium,eu-west,60.75,45.7,232.65,False,
2026-05-07 00:47:22.328330,inventory-engine,deployment_failure,medium,us-east,65.5,69.02,299.3,False,
2026-02-25 23:45:22.328330,inventory-engine,deployment_failure,critical,ap-south,76.21,73.57,256.01,False,
2026-03-31 02:43:22.328330,payment-api,cpu_overload,critical,ap-south,63.43,91.31,101.66,True,61.0
2026-02-27 02:55:22.328330,notification-service,memory_leak,medium,us-east,67.09,70.78,285.06,False,
2026-04-17 19:06:22.328330,notification-service,deployment_failure,low,ap-south,52.34,49.08,232.55,False,
2026-02-24 11:34:22.328330,payment-api,network_issue,medium,eu-west,69.22,87.88,118.37,False,
2026-05-01 14:53:22.328330,payment-api,memory_leak,high,us-east,82.32,98.41,189.78,True,91.0
2026-04-13 18:30:22.328330,search-api,memory_leak,critical,eu-west,45.64,65.12,221.12,False,
2026-04-20 09:55:22.328330,recommendation-engine,network_issue,critical,eu-west,73.46,62.9,344.42,False,
2026-02-20 11:36:22.328330,recommendation-engine,memory_leak,medium,us-east,48.28,49.13,308.54,True,124.0
2026-03-06 08:16:22.328330,payment-api,cpu_overload,low,ap-south,30.88,67.55,469.41,False,
2026-03-06 14:08:22.328330,analytics-pipeline,latency_spike,medium,us-east,64.82,56.55,215.41,True,152.0
2026-04-02 14:01:22.328330,recommendation-engine,network_issue,critical,eu-west,64.24,71.93,272.98,False,
2026-03-20 05:13:22.328330,search-api,api_timeout,critical,eu-west,49.41,90.25,239.61,False,
2026-04-10 01:07:22.328330,inventory-engine,network_issue,low,ap-south,75.9,62.46,322.91,False,
2026-04-03 00:44:22.328330,inventory-engine,deployment_failure,critical,ap-south,61.14,73.33,145.35,False,
2026-03-02 21:24:22.328330,notification-service,cpu_overload,low,eu-west,50.05,78.26,184.51,False,
2026-03-31 07:58:22.328330,analytics-pipeline,api_timeout,low,eu-west,52.19,62.28,275.92,True,91.0
2026-02-21 10:08:22.328330,search-api,database_failure,high,eu-west,55.56,68.59,221.2,False,
2026-04-09 03:29:22.328330,payment-api,api_timeout,high,eu-west,36.24,52.35,246.9,True,227.0
2026-04-04 03:55:22.328330,recommendation-engine,cpu_overload,low,ap-south,53.94,82.68,297.34,False,
2026-04-25 18:18:22.328330,recommendation-engine,cpu_overload,high,eu-west,75.79,91.84,213.35,False,
2026-05-02 11:04:22.328330,inventory-engine,cpu_overload,critical,eu-west,74.73,62.99,416.19,False,
2026-04-19 04:20:22.328330,inventory-engine,network_issue,low,ap-south,94.75,70.14,250.93,True,96.0
2026-03-13 02:38:22.328330,payment-api,database_failure,critical,eu-west,85.39,68.23,167.47,True,26.0
2026-03-31 00:49:22.328330,payment-api,memory_leak,medium,ap-south,78.11,70.94,234.64,False,
2026-04-09 11:45:22.328330,inventory-engine,cpu_overload,critical,ap-south,52.49,49.39,238.89,True,240.0
2026-03-04 14:01:22.328330,analytics-pipeline,network_issue,critical,eu-west,78.57,67.29,334.91,True,88.0
2026-04-14 19:07:22.328330,payment-api,memory_leak,low,us-east,54.44,57.34,214.62,True,91.0
2026-02-23 07:29:22.328330,search-api,network_issue,high,us-east,63.76,79.24,158.0,False,
2026-05-16 16:37:22.328330,auth-service,network_issue,high,ap-south,85.52,93.6,216.87,True,219.0
2026-02-24 16:27:22.328330,recommendation-engine,latency_spike,medium,ap-south,83.75,57.32,306.02,False,
2026-04-21 03:09:22.328330,notification-service,database_failure,medium,ap-south,80.71,80.36,218.75,True,100.0
2026-03-27 13:02:22.328330,recommendation-engine,memory_leak,critical,us-east,20.69,62.3,169.93,True,75.0
2026-04-03 01:50:22.328330,search-api,latency_spike,critical,eu-west,50.33,71.47,186.48,False,
2026-04-23 21:50:22.328330,payment-api,api_timeout,medium,eu-west,52.63,57.29,162.76,False,
2026-03-19 21:48:22.328330,auth-service,cpu_overload,high,us-east,81.82,62.07,178.8,False,
2026-05-09 21:17:22.328330,auth-service,memory_leak,low,ap-south,58.15,74.07,256.5,False,
2026-04-28 14:36:22.328330,payment-api,database_failure,high,ap-south,19.33,82.26,334.91,False,
2026-03-26 05:11:22.328330,recommendation-engine,network_issue,high,ap-south,49.25,58.33,183.98,False,
2026-04-05 10:32:22.328330,notification-service,latency_spike,high,us-east,53.66,72.69,64.28,False,
2026-04-17 04:52:22.328330,analytics-pipeline,api_timeout,medium,us-east,48.23,88.47,145.74,False,
2026-04-29 13:22:22.328330,notification-service,network_issue,medium,ap-south,83.65,74.26,75.26,False,
2026-04-25 10:56:22.328330,recommendation-engine,latency_spike,low,ap-south,74.53,68.59,183.56,False,
2026-03-28 15:16:22.328330,inventory-engine,latency_spike,medium,ap-south,68.67,75.7,276.61,False,
2026-04-21 01:20:22.328330,inventory-engine,deployment_failure,high,us-east,82.67,74.9,109.95,False,
2026-05-16 00:55:22.328330,auth-service,database_failure,medium,ap-south,57.9,105.32,277.96,False,
2026-03-28 07:29:22.328330,recommendation-engine,api_timeout,low,us-east,100.54,86.75,239.34,False,
2026-04-27 08:45:22.328330,recommendation-engine,database_failure,medium,us-east,69.52,69.56,80.98,True,29.0
2026-04-12 16:59:22.328330,auth-service,memory_leak,low,ap-south,65.27,84.53,172.03,False,
2026-05-02 11:18:22.328330,analytics-pipeline,memory_leak,critical,ap-south,71.18,80.22,147.23,False,
2026-04-16 16:30:22.328330,analytics-pipeline,memory_leak,critical,ap-south,58.23,57.79,154.23,False,
2026-04-19 15:46:22.328330,analytics-pipeline,cpu_overload,low,ap-south,45.69,59.19,333.56,False,
2026-04-03 00:12:22.328330,notification-service,database_failure,critical,eu-west,51.27,71.52,179.77,False,
2026-04-03 16:32:22.328330,analytics-pipeline,api_timeout,high,us-east,82.68,85.73,289.13,True,228.0
2026-05-02 13:29:22.328330,recommendation-engine,cpu_overload,low,ap-south,69.59,67.23,124.65,False,
2026-03-10 06:51:22.328330,recommendation-engine,network_issue,medium,ap-south,94.15,60.88,273.09,True,103.0
2026-03-26 22:08:22.328330,search-api,api_timeout,critical,us-east,80.89,63.34,303.04,True,167.0
2026-05-16 02:04:22.328330,notification-service,memory_leak,medium,ap-south,76.46,90.74,182.45,True,158.0
2026-03-27 19:03:22.328330,search-api,api_timeout,low,us-east,45.71,63.93,236.71,True,47.0
2026-03-27 21:50:22.328330,search-api,api_timeout,low,us-east,65.87,65.28,67.26,True,195.0
2026-03-24 23:51:22.328330,analytics-pipeline,network_issue,critical,ap-south,72.06,93.67,257.14,True,222.0
2026-02-24 14:35:22.328330,auth-service,api_timeout,high,ap-south,74.14,76.87,251.76,True,49.0
2026-04-05 18:02:22.328330,search-api,memory_leak,high,eu-west,78.97,74.74,194.99,False,
2026-05-12 19:55:22.328330,payment-api,memory_leak,critical,us-east,53.06,67.01,245.13,True,180.0
2026-03-24 19:41:22.328330,recommendation-engine,memory_leak,medium,us-east,60.26,73.77,255.13,True,210.0
2026-03-24 18:02:22.328330,analytics-pipeline,cpu_overload,medium,eu-west,77.5,85.39,226.24,False,
2026-03-14 00:10:22.328330,payment-api,latency_spike,low,ap-south,45.38,65.86,223.53,False,
2026-02-28 19:23:22.328330,notification-service,api_timeout,critical,eu-west,37.46,86.66,231.39,False,
2026-02-20 13:39:22.328330,inventory-engine,network_issue,low,ap-south,70.72,86.39,169.59,True,117.0
2026-04-04 23:10:22.328330,analytics-pipeline,network_issue,low,us-east,73.61,68.68,205.27,False,
2026-03-04 08:03:22.328330,analytics-pipeline,network_issue,low,us-east,53.42,89.99,189.96,False,
2026-03-14 12:01:22.328330,notification-service,network_issue,critical,us-east,75.49,47.5,314.4,True,31.0
2026-05-05 10:36:22.328330,analytics-pipeline,cpu_overload,low,ap-south,80.78,71.17,201.84,True,98.0
2026-04-11 03:32:22.328330,search-api,cpu_overload,medium,eu-west,71.0,97.47,78.94,False,
2026-04-29 14:34:22.328330,inventory-engine,latency_spike,high,ap-south,76.73,59.06,218.41,True,122.0
2026-02-25 21:11:22.328330,search-api,api_timeout,medium,us-east,61.28,64.86,219.16,False,
2026-04-21 20:26:22.328330,search-api,api_timeout,high,us-east,47.99,82.35,76.47,False,
2026-03-28 00:11:22.328330,inventory-engine,database_failure,low,eu-west,73.1,66.08,126.33,True,138.0
2026-04-22 11:25:22.328330,payment-api,memory_leak,high,ap-south,68.04,51.32,223.18,False,
2026-03-14 18:11:22.328330,inventory-engine,cpu_overload,medium,ap-south,43.66,75.54,146.05,False,
2026-04-05 11:14:22.328330,search-api,api_timeout,high,eu-west,58.24,73.53,158.2,True,42.0
2026-03-24 10:31:22.328330,inventory-engine,deployment_failure,critical,us-east,64.13,51.83,270.47,True,12.0
